geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
city,Waipahu,driving,NA,Hawaii,United States,2020-10-18,76.09
city,Waipahu,driving,NA,Hawaii,United States,2020-10-19,76.54
city,Waipahu,driving,NA,Hawaii,United States,2020-10-20,78.62
city,Waipahu,driving,NA,Hawaii,United States,2020-10-21,80.41
city,Waipahu,driving,NA,Hawaii,United States,2020-10-22,82.2
city,Waipahu,driving,NA,Hawaii,United States,2020-10-23,96.63
city,Waipahu,driving,NA,Hawaii,United States,2020-10-24,100.75
city,Waipahu,driving,NA,Hawaii,United States,2020-10-25,80.42
city,Waipahu,driving,NA,Hawaii,United States,2020-10-26,82.97
city,Waipahu,driving,NA,Hawaii,United States,2020-10-27,80.18
city,Waipahu,driving,NA,Hawaii,United States,2020-10-28,81.5
city,Waipahu,driving,NA,Hawaii,United States,2020-10-29,87.09
city,Waipahu,driving,NA,Hawaii,United States,2020-10-30,106.57
city,Waipahu,driving,NA,Hawaii,United States,2020-10-31,100.59
city,Waipahu,driving,NA,Hawaii,United States,2020-11-01,73
city,Waipahu,driving,NA,Hawaii,United States,2020-11-02,80.14
city,Waipahu,driving,NA,Hawaii,United States,2020-11-03,82.37
city,Waipahu,driving,NA,Hawaii,United States,2020-11-04,75.95
city,Waipahu,driving,NA,Hawaii,United States,2020-11-05,81.56
city,Waipahu,driving,NA,Hawaii,United States,2020-11-06,92.57
city,Waipahu,driving,NA,Hawaii,United States,2020-11-07,96.98
city,Waipahu,driving,NA,Hawaii,United States,2020-11-08,75.87
city,Waipahu,driving,NA,Hawaii,United States,2020-11-09,77.81
city,Waipahu,driving,NA,Hawaii,United States,2020-11-10,86.42
city,Waipahu,driving,NA,Hawaii,United States,2020-11-11,92.7
city,Waipahu,driving,NA,Hawaii,United States,2020-11-12,80.95
city,Waipahu,driving,NA,Hawaii,United States,2020-11-13,95.01
city,Waipahu,driving,NA,Hawaii,United States,2020-11-14,97.64
city,Waipahu,driving,NA,Hawaii,United States,2020-11-15,79.43
city,Waipahu,driving,NA,Hawaii,United States,2020-11-16,79.88
city,Waipahu,driving,NA,Hawaii,United States,2020-11-17,79.45
city,Waipahu,driving,NA,Hawaii,United States,2020-11-18,78.23
city,Waipahu,driving,NA,Hawaii,United States,2020-11-19,80.54
city,Waipahu,driving,NA,Hawaii,United States,2020-11-20,92.51
city,Waipahu,driving,NA,Hawaii,United States,2020-11-21,101.83
city,Waipahu,driving,NA,Hawaii,United States,2020-11-22,76.7
city,Waipahu,driving,NA,Hawaii,United States,2020-11-23,80.8
city,Waipahu,driving,NA,Hawaii,United States,2020-11-24,89.99
city,Waipahu,driving,NA,Hawaii,United States,2020-11-25,98.13
city,Waipahu,driving,NA,Hawaii,United States,2020-11-26,53.33
city,Waipahu,driving,NA,Hawaii,United States,2020-11-27,86.92
city,Waipahu,driving,NA,Hawaii,United States,2020-11-28,89.81
city,Waipahu,driving,NA,Hawaii,United States,2020-11-29,72.25
city,Waipahu,driving,NA,Hawaii,United States,2020-11-30,81.57
city,Waipahu,driving,NA,Hawaii,United States,2020-12-01,83.35
city,Waipahu,driving,NA,Hawaii,United States,2020-12-02,85.12
city,Waipahu,driving,NA,Hawaii,United States,2020-12-03,84.99
city,Waipahu,driving,NA,Hawaii,United States,2020-12-04,100.71
city,Waipahu,driving,NA,Hawaii,United States,2020-12-05,101.17
city,Waipahu,driving,NA,Hawaii,United States,2020-12-06,78.08
city,Waipahu,driving,NA,Hawaii,United States,2020-12-07,81.31
city,Waipahu,driving,NA,Hawaii,United States,2020-12-08,85.45
city,Waipahu,driving,NA,Hawaii,United States,2020-12-09,84.62
city,Waipahu,driving,NA,Hawaii,United States,2020-12-10,85.07
city,Waipahu,driving,NA,Hawaii,United States,2020-12-11,97.95
city,Waipahu,driving,NA,Hawaii,United States,2020-12-12,103.96
city,Waipahu,driving,NA,Hawaii,United States,2020-12-13,80.91
city,Waipahu,driving,NA,Hawaii,United States,2020-12-14,87.25
city,Waipahu,driving,NA,Hawaii,United States,2020-12-15,93.28
city,Waipahu,driving,NA,Hawaii,United States,2020-12-16,90.29
city,Waipahu,driving,NA,Hawaii,United States,2020-12-17,94.6
city,Waipahu,driving,NA,Hawaii,United States,2020-12-18,110.48
city,Waipahu,driving,NA,Hawaii,United States,2020-12-19,107.81
city,Waipahu,driving,NA,Hawaii,United States,2020-12-20,88.38
city,Waipahu,driving,NA,Hawaii,United States,2020-12-21,100.58
city,Waipahu,driving,NA,Hawaii,United States,2020-12-22,103.98
city,Waipahu,driving,NA,Hawaii,United States,2020-12-23,116.61
city,Waipahu,driving,NA,Hawaii,United States,2020-12-24,104.46
city,Waipahu,driving,NA,Hawaii,United States,2020-12-25,47.2
city,Waipahu,driving,NA,Hawaii,United States,2020-12-26,77.89
city,Waipahu,driving,NA,Hawaii,United States,2020-12-27,71.54
city,Waipahu,driving,NA,Hawaii,United States,2020-12-28,91.03
city,Waipahu,driving,NA,Hawaii,United States,2020-12-29,92.18
city,Waipahu,driving,NA,Hawaii,United States,2020-12-30,100.95
city,Waipahu,driving,NA,Hawaii,United States,2020-12-31,99.33
city,Waipahu,driving,NA,Hawaii,United States,2021-01-01,67.5
city,Waipahu,driving,NA,Hawaii,United States,2021-01-02,89.55
city,Waipahu,driving,NA,Hawaii,United States,2021-01-03,74.94
city,Waipahu,driving,NA,Hawaii,United States,2021-01-04,87.05
city,Waipahu,driving,NA,Hawaii,United States,2021-01-05,85.88
city,Waipahu,driving,NA,Hawaii,United States,2021-01-06,85.32
city,Waipahu,driving,NA,Hawaii,United States,2021-01-07,84.57
city,Waipahu,driving,NA,Hawaii,United States,2021-01-08,92.4
city,Waipahu,driving,NA,Hawaii,United States,2021-01-09,96.52
city,Waipahu,driving,NA,Hawaii,United States,2021-01-10,77.65
city,Waipahu,driving,NA,Hawaii,United States,2021-01-11,82.76
city,Waipahu,driving,NA,Hawaii,United States,2021-01-12,82.65
city,Waipahu,driving,NA,Hawaii,United States,2021-01-13,82.97
city,Waipahu,driving,NA,Hawaii,United States,2021-01-14,84.08
city,Waipahu,driving,NA,Hawaii,United States,2021-01-15,98.3
city,Waipahu,driving,NA,Hawaii,United States,2021-01-16,98.6
city,Waipahu,driving,NA,Hawaii,United States,2021-01-17,76.77
city,Waipahu,driving,NA,Hawaii,United States,2021-01-18,78.11
city,Waipahu,driving,NA,Hawaii,United States,2021-01-19,81.82
city,Waipahu,driving,NA,Hawaii,United States,2021-01-20,79.63
city,Waipahu,driving,NA,Hawaii,United States,2021-01-21,80.71
city,Waipahu,driving,NA,Hawaii,United States,2021-01-22,91.69
city,Waipahu,driving,NA,Hawaii,United States,2021-01-23,97.02
city,Waipahu,driving,NA,Hawaii,United States,2021-01-24,75.15
city,Waipahu,driving,NA,Hawaii,United States,2021-01-25,84.02
city,Waipahu,driving,NA,Hawaii,United States,2021-01-26,81.19
city,Waipahu,driving,NA,Hawaii,United States,2021-01-27,87.38
city,Waipahu,driving,NA,Hawaii,United States,2021-01-28,84.47
city,Waipahu,driving,NA,Hawaii,United States,2021-01-29,97.81
city,Waipahu,driving,NA,Hawaii,United States,2021-01-30,101.51
city,Waipahu,driving,NA,Hawaii,United States,2021-01-31,79.77
city,Waipahu,driving,NA,Hawaii,United States,2021-02-01,81.64
city,Waipahu,driving,NA,Hawaii,United States,2021-02-02,80.22
city,Waipahu,driving,NA,Hawaii,United States,2021-02-03,80.32
city,Waipahu,driving,NA,Hawaii,United States,2021-02-04,84.34
city,Waipahu,driving,NA,Hawaii,United States,2021-02-05,97.17
city,Waipahu,driving,NA,Hawaii,United States,2021-02-06,101.25
city,Waipahu,driving,NA,Hawaii,United States,2021-02-07,72.35
city,Waipahu,driving,NA,Hawaii,United States,2021-02-08,82.27
city,Waipahu,driving,NA,Hawaii,United States,2021-02-09,84.2
city,Waipahu,driving,NA,Hawaii,United States,2021-02-10,86.46
city,Waipahu,driving,NA,Hawaii,United States,2021-02-11,88.51
city,Waipahu,driving,NA,Hawaii,United States,2021-02-12,109.92
city,Waipahu,driving,NA,Hawaii,United States,2021-02-13,110.88
city,Waipahu,driving,NA,Hawaii,United States,2021-02-14,92.65
city,Waipahu,driving,NA,Hawaii,United States,2021-02-15,81.18
city,Waipahu,driving,NA,Hawaii,United States,2021-02-16,86.4
city,Waipahu,driving,NA,Hawaii,United States,2021-02-17,87.48
city,Waipahu,driving,NA,Hawaii,United States,2021-02-18,84.27
city,Waipahu,driving,NA,Hawaii,United States,2021-02-19,99.42
city,Waipahu,driving,NA,Hawaii,United States,2021-02-20,104.3
city,Waipahu,driving,NA,Hawaii,United States,2021-02-21,83.5
city,Waipahu,driving,NA,Hawaii,United States,2021-02-22,84.55
city,Waipahu,driving,NA,Hawaii,United States,2021-02-23,85.98
city,Waipahu,driving,NA,Hawaii,United States,2021-02-24,90.29
city,Waipahu,driving,NA,Hawaii,United States,2021-02-25,89.39
city,Waipahu,driving,NA,Hawaii,United States,2021-02-26,107.14
city,Waipahu,driving,NA,Hawaii,United States,2021-02-27,114.57
city,Waipahu,driving,NA,Hawaii,United States,2021-02-28,87.8
city,Waipahu,driving,NA,Hawaii,United States,2021-03-01,87.06
city,Waipahu,driving,NA,Hawaii,United States,2021-03-02,88.68
city,Waipahu,driving,NA,Hawaii,United States,2021-03-03,104.73
city,Waipahu,driving,NA,Hawaii,United States,2021-03-04,94.62
city,Waipahu,driving,NA,Hawaii,United States,2021-03-05,110.41
city,Waipahu,driving,NA,Hawaii,United States,2021-03-06,112.08
city,Waipahu,driving,NA,Hawaii,United States,2021-03-07,94.57
city,Waipahu,driving,NA,Hawaii,United States,2021-03-08,93.66
city,Waipahu,driving,NA,Hawaii,United States,2021-03-09,99.03
city,Waipahu,driving,NA,Hawaii,United States,2021-03-10,105.66
city,Waipahu,driving,NA,Hawaii,United States,2021-03-11,100.56
city,Waipahu,driving,NA,Hawaii,United States,2021-03-12,NA
city,Waipahu,driving,NA,Hawaii,United States,2021-03-13,144.21
city,Waipahu,driving,NA,Hawaii,United States,2021-03-14,99.34
city,Waipahu,driving,NA,Hawaii,United States,2021-03-15,114.77
city,Waipahu,driving,NA,Hawaii,United States,2021-03-16,110.44
city,Waipahu,driving,NA,Hawaii,United States,2021-03-17,116.13
city,Waipahu,driving,NA,Hawaii,United States,2021-03-18,112.53
city,Waipahu,driving,NA,Hawaii,United States,2021-03-19,127.27
city,Waipahu,driving,NA,Hawaii,United States,2021-03-20,122.16
city,Waipahu,driving,NA,Hawaii,United States,2021-03-21,97.53
city,Waipahu,driving,NA,Hawaii,United States,2021-03-22,102.3
city,Waipahu,driving,NA,Hawaii,United States,2021-03-23,105.8
city,Waipahu,driving,NA,Hawaii,United States,2021-03-24,105.17
city,Waipahu,driving,NA,Hawaii,United States,2021-03-25,110.81
city,Waipahu,driving,NA,Hawaii,United States,2021-03-26,119.74
city,Waipahu,driving,NA,Hawaii,United States,2021-03-27,124.9
city,Waipahu,driving,NA,Hawaii,United States,2021-03-28,98.67
city,Waipahu,driving,NA,Hawaii,United States,2021-03-29,103.98
city,Waipahu,driving,NA,Hawaii,United States,2021-03-30,121.88
city,Waipahu,driving,NA,Hawaii,United States,2021-03-31,115.9
city,Waipahu,driving,NA,Hawaii,United States,2021-04-01,116.48
city,Waipahu,driving,NA,Hawaii,United States,2021-04-02,123.57
city,Waipahu,driving,NA,Hawaii,United States,2021-04-03,126.34
city,Waipahu,driving,NA,Hawaii,United States,2021-04-04,85.94
city,Waipahu,driving,NA,Hawaii,United States,2021-04-05,106.55
city,Waipahu,driving,NA,Hawaii,United States,2021-04-06,105.64
city,Waipahu,driving,NA,Hawaii,United States,2021-04-07,111.64
city,Waipahu,driving,NA,Hawaii,United States,2021-04-08,109.35
city,Waipahu,driving,NA,Hawaii,United States,2021-04-09,123.63
city,Waipahu,driving,NA,Hawaii,United States,2021-04-10,124.52
city,Waipahu,driving,NA,Hawaii,United States,2021-04-11,99.08
city,Waipahu,driving,NA,Hawaii,United States,2021-04-12,106.39
city,Waipahu,driving,NA,Hawaii,United States,2021-04-13,105.34
city,Waipahu,driving,NA,Hawaii,United States,2021-04-14,109.17
city,Waipahu,driving,NA,Hawaii,United States,2021-04-15,109.32
city,Waipahu,driving,NA,Hawaii,United States,2021-04-16,123.58
city,Waipahu,driving,NA,Hawaii,United States,2021-04-17,126.49
city,Waipahu,driving,NA,Hawaii,United States,2021-04-18,102.08
city,Waipahu,driving,NA,Hawaii,United States,2021-04-19,106.82
city,Waipahu,driving,NA,Hawaii,United States,2021-04-20,104.37
city,Waipahu,driving,NA,Hawaii,United States,2021-04-21,111.6
city,Waipahu,driving,NA,Hawaii,United States,2021-04-22,108.86
city,Waipahu,driving,NA,Hawaii,United States,2021-04-23,122.04
city,Waipahu,driving,NA,Hawaii,United States,2021-04-24,128.27
city,Waipahu,driving,NA,Hawaii,United States,2021-04-25,103.06
city,Waipahu,driving,NA,Hawaii,United States,2021-04-26,101.07
city,Waipahu,driving,NA,Hawaii,United States,2021-04-27,107.78
city,Waipahu,driving,NA,Hawaii,United States,2021-04-28,117.26
city,Waipahu,driving,NA,Hawaii,United States,2021-04-29,106.81
city,Waipahu,driving,NA,Hawaii,United States,2021-04-30,124.04
city,Waipahu,driving,NA,Hawaii,United States,2021-05-01,127.02
city,Waipahu,driving,NA,Hawaii,United States,2021-05-02,103.17
city,Waipahu,driving,NA,Hawaii,United States,2021-05-03,107.48
city,Waipahu,driving,NA,Hawaii,United States,2021-05-04,105.37
city,Waipahu,driving,NA,Hawaii,United States,2021-05-05,115.22
city,Waipahu,driving,NA,Hawaii,United States,2021-05-06,109.07
city,Waipahu,driving,NA,Hawaii,United States,2021-05-07,127.92
city,Waipahu,driving,NA,Hawaii,United States,2021-05-08,157.81
city,Waipahu,driving,NA,Hawaii,United States,2021-05-09,98.77
city,Waipahu,driving,NA,Hawaii,United States,2021-05-10,104.67
city,Waipahu,driving,NA,Hawaii,United States,2021-05-11,120.18
city,Waipahu,driving,NA,Hawaii,United States,2021-05-12,117.15
city,Waipahu,driving,NA,Hawaii,United States,2021-05-13,114.68
city,Waipahu,driving,NA,Hawaii,United States,2021-05-14,128.65
city,Waipahu,driving,NA,Hawaii,United States,2021-05-15,136.07
city,Waipahu,driving,NA,Hawaii,United States,2021-05-16,112.39
city,Waipahu,driving,NA,Hawaii,United States,2021-05-17,113.1
city,Waipahu,driving,NA,Hawaii,United States,2021-05-18,112.51
city,Waipahu,driving,NA,Hawaii,United States,2021-05-19,120.77
city,Waipahu,driving,NA,Hawaii,United States,2021-05-20,118.66
city,Waipahu,driving,NA,Hawaii,United States,2021-05-21,134.13
city,Waipahu,driving,NA,Hawaii,United States,2021-05-22,151.01
city,Waipahu,driving,NA,Hawaii,United States,2021-05-23,121.3
city,Waipahu,driving,NA,Hawaii,United States,2021-05-24,111.28
city,Waipahu,driving,NA,Hawaii,United States,2021-05-25,117.25
city,Waipahu,driving,NA,Hawaii,United States,2021-05-26,124.17
city,Waipahu,driving,NA,Hawaii,United States,2021-05-27,122.06
city,Waipahu,driving,NA,Hawaii,United States,2021-05-28,139.89
city,Waipahu,driving,NA,Hawaii,United States,2021-05-29,145.43
city,Waipahu,driving,NA,Hawaii,United States,2021-05-30,121.71
city,Waipahu,driving,NA,Hawaii,United States,2021-05-31,106.51
city,Waipahu,driving,NA,Hawaii,United States,2021-06-01,124.1
city,Waipahu,driving,NA,Hawaii,United States,2021-06-02,126.71
city,Waipahu,driving,NA,Hawaii,United States,2021-06-03,120.74
city,Waipahu,driving,NA,Hawaii,United States,2021-06-04,169.75
city,Waipahu,driving,NA,Hawaii,United States,2021-06-05,146.43
city,Waipahu,driving,NA,Hawaii,United States,2021-06-06,118.42
city,Waipahu,driving,NA,Hawaii,United States,2021-06-07,120.25
city,Waipahu,driving,NA,Hawaii,United States,2021-06-08,120.03
city,Waipahu,driving,NA,Hawaii,United States,2021-06-09,130.4
city,Waipahu,driving,NA,Hawaii,United States,2021-06-10,126.61
city,Waipahu,driving,NA,Hawaii,United States,2021-06-11,132.54
city,Waipahu,driving,NA,Hawaii,United States,2021-06-12,150.09
city,Waipahu,driving,NA,Hawaii,United States,2021-06-13,120.03
city,Waipahu,driving,NA,Hawaii,United States,2021-06-14,125.63
city,Waipahu,driving,NA,Hawaii,United States,2021-06-15,124.59
city,Waipahu,driving,NA,Hawaii,United States,2021-06-16,131.62
city,Waipahu,driving,NA,Hawaii,United States,2021-06-17,128.32
city,Waipahu,driving,NA,Hawaii,United States,2021-06-18,142.48
city,Waipahu,driving,NA,Hawaii,United States,2021-06-19,150.22
city,Waipahu,driving,NA,Hawaii,United States,2021-06-20,110.56
city,Waipahu,driving,NA,Hawaii,United States,2021-06-21,121.67
city,Waipahu,driving,NA,Hawaii,United States,2021-06-22,122.29
city,Waipahu,driving,NA,Hawaii,United States,2021-06-23,129.08
city,Waipahu,driving,NA,Hawaii,United States,2021-06-24,125.39
city,Waipahu,driving,NA,Hawaii,United States,2021-06-25,141.59
city,Waipahu,driving,NA,Hawaii,United States,2021-06-26,143.9
city,Waipahu,driving,NA,Hawaii,United States,2021-06-27,122.81
city,Waipahu,driving,NA,Hawaii,United States,2021-06-28,123.01
city,Waipahu,driving,NA,Hawaii,United States,2021-06-29,129.24
city,Waipahu,driving,NA,Hawaii,United States,2021-06-30,135
city,Waipahu,driving,NA,Hawaii,United States,2021-07-01,131.41
city,Waipahu,driving,NA,Hawaii,United States,2021-07-02,144.24
city,Waipahu,driving,NA,Hawaii,United States,2021-07-03,137.19
city,Waipahu,driving,NA,Hawaii,United States,2021-07-04,105.53
city,Waipahu,driving,NA,Hawaii,United States,2021-07-05,112.22
city,Waipahu,driving,NA,Hawaii,United States,2021-07-06,123.56
city,Waipahu,driving,NA,Hawaii,United States,2021-07-07,129.52
city,Waipahu,driving,NA,Hawaii,United States,2021-07-08,125.65
city,Waipahu,driving,NA,Hawaii,United States,2021-07-09,136.56
city,Waipahu,driving,NA,Hawaii,United States,2021-07-10,138.89
city,Waipahu,driving,NA,Hawaii,United States,2021-07-11,115.43
city,Waipahu,driving,NA,Hawaii,United States,2021-07-12,123.78
city,Waipahu,driving,NA,Hawaii,United States,2021-07-13,123.23
city,Waipahu,driving,NA,Hawaii,United States,2021-07-14,135.36
city,Waipahu,driving,NA,Hawaii,United States,2021-07-15,134.08
city,Waipahu,driving,NA,Hawaii,United States,2021-07-16,143.48
city,Waipahu,driving,NA,Hawaii,United States,2021-07-17,146.69
city,Waipahu,driving,NA,Hawaii,United States,2021-07-18,123.42
city,Waipahu,driving,NA,Hawaii,United States,2021-07-19,126.08
city,Waipahu,driving,NA,Hawaii,United States,2021-07-20,124.27
city,Waipahu,driving,NA,Hawaii,United States,2021-07-21,136.98
city,Waipahu,driving,NA,Hawaii,United States,2021-07-22,126.97
city,Waipahu,driving,NA,Hawaii,United States,2021-07-23,139.07
city,Waipahu,driving,NA,Hawaii,United States,2021-07-24,142.42
city,Waipahu,driving,NA,Hawaii,United States,2021-07-25,121.07
city,Waipahu,driving,NA,Hawaii,United States,2021-07-26,121.44
city,Waipahu,driving,NA,Hawaii,United States,2021-07-27,124.04
city,Waipahu,driving,NA,Hawaii,United States,2021-07-28,129.1
city,Waipahu,driving,NA,Hawaii,United States,2021-07-29,128.19
city,Waipahu,driving,NA,Hawaii,United States,2021-07-30,141.19
city,Waipahu,driving,NA,Hawaii,United States,2021-07-31,144.92
city,Waipahu,driving,NA,Hawaii,United States,2021-08-01,117.24
city,Waipahu,driving,NA,Hawaii,United States,2021-08-02,125.49
city,Waipahu,driving,NA,Hawaii,United States,2021-08-03,128.45
city,Waipahu,driving,NA,Hawaii,United States,2021-08-04,133.36
city,Waipahu,driving,NA,Hawaii,United States,2021-08-05,128.18
city,Waipahu,driving,NA,Hawaii,United States,2021-08-06,137.06
city,Waipahu,driving,NA,Hawaii,United States,2021-08-07,133.73
city,Waipahu,driving,NA,Hawaii,United States,2021-08-08,113.47
city,Waipahu,driving,NA,Hawaii,United States,2021-08-09,119.54
city,Waipahu,driving,NA,Hawaii,United States,2021-08-10,120.11
city,Waipahu,driving,NA,Hawaii,United States,2021-08-11,126.62
city,Waipahu,driving,NA,Hawaii,United States,2021-08-12,126.58
city,Waipahu,driving,NA,Hawaii,United States,2021-08-13,147.67
city,Waipahu,driving,NA,Hawaii,United States,2021-08-14,137.19
city,Waipahu,driving,NA,Hawaii,United States,2021-08-15,112.71
city,Waipahu,driving,NA,Hawaii,United States,2021-08-16,128.49
city,Waipahu,driving,NA,Hawaii,United States,2021-08-17,121.58
city,Waipahu,driving,NA,Hawaii,United States,2021-08-18,131.82
city,Waipahu,driving,NA,Hawaii,United States,2021-08-19,125.46
city,Waipahu,driving,NA,Hawaii,United States,2021-08-20,130.51
city,Waipahu,driving,NA,Hawaii,United States,2021-08-21,130.77
city,Waipahu,driving,NA,Hawaii,United States,2021-08-22,104.7
city,Waipahu,driving,NA,Hawaii,United States,2021-08-23,117.34
city,Waipahu,driving,NA,Hawaii,United States,2021-08-24,114.21
city,Waipahu,driving,NA,Hawaii,United States,2021-08-25,123.59
city,Waipahu,driving,NA,Hawaii,United States,2021-08-26,124.3
city,Waipahu,driving,NA,Hawaii,United States,2021-08-27,129.49
city,Waipahu,driving,NA,Hawaii,United States,2021-08-28,125.15
city,Waipahu,driving,NA,Hawaii,United States,2021-08-29,99.11
city,Waipahu,driving,NA,Hawaii,United States,2021-08-30,122.73
city,Waipahu,driving,NA,Hawaii,United States,2021-08-31,115.01
city,Waipahu,driving,NA,Hawaii,United States,2021-09-01,121.63
city,Waipahu,driving,NA,Hawaii,United States,2021-09-02,118.48
city,Waipahu,driving,NA,Hawaii,United States,2021-09-03,135.53
city,Waipahu,driving,NA,Hawaii,United States,2021-09-04,118.7
city,Waipahu,driving,NA,Hawaii,United States,2021-09-05,102
city,Waipahu,driving,NA,Hawaii,United States,2021-09-06,93.2
city,Waipahu,driving,NA,Hawaii,United States,2021-09-07,113.89
city,Waipahu,driving,NA,Hawaii,United States,2021-09-08,115.82
city,Waipahu,driving,NA,Hawaii,United States,2021-09-09,113.21
city,Waipahu,driving,NA,Hawaii,United States,2021-09-10,125.05
city,Waipahu,driving,NA,Hawaii,United States,2021-09-11,119.32
city,Waipahu,driving,NA,Hawaii,United States,2021-09-12,94.82
city,Waipahu,driving,NA,Hawaii,United States,2021-09-13,108.57
city,Waipahu,driving,NA,Hawaii,United States,2021-09-14,109.69
city,Waipahu,driving,NA,Hawaii,United States,2021-09-15,118.35
city,Waipahu,driving,NA,Hawaii,United States,2021-09-16,111.66
city,Waipahu,driving,NA,Hawaii,United States,2021-09-17,123.2
city,Waipahu,driving,NA,Hawaii,United States,2021-09-18,129.62
city,Waipahu,transit,NA,Hawaii,United States,2020-01-13,100
city,Waipahu,transit,NA,Hawaii,United States,2020-01-14,111.34
city,Waipahu,transit,NA,Hawaii,United States,2020-01-15,111.45
city,Waipahu,transit,NA,Hawaii,United States,2020-01-16,99.07
city,Waipahu,transit,NA,Hawaii,United States,2020-01-17,108.55
city,Waipahu,transit,NA,Hawaii,United States,2020-01-18,101.4
city,Waipahu,transit,NA,Hawaii,United States,2020-01-19,81.16
city,Waipahu,transit,NA,Hawaii,United States,2020-01-20,93.6
city,Waipahu,transit,NA,Hawaii,United States,2020-01-21,96.4
city,Waipahu,transit,NA,Hawaii,United States,2020-01-22,98.72
city,Waipahu,transit,NA,Hawaii,United States,2020-01-23,97.09
city,Waipahu,transit,NA,Hawaii,United States,2020-01-24,101.86
city,Waipahu,transit,NA,Hawaii,United States,2020-01-25,98.08
city,Waipahu,transit,NA,Hawaii,United States,2020-01-26,82.97
city,Waipahu,transit,NA,Hawaii,United States,2020-01-27,99.77
city,Waipahu,transit,NA,Hawaii,United States,2020-01-28,93.84
city,Waipahu,transit,NA,Hawaii,United States,2020-01-29,93.9
city,Waipahu,transit,NA,Hawaii,United States,2020-01-30,93.78
city,Waipahu,transit,NA,Hawaii,United States,2020-01-31,104.36
city,Waipahu,transit,NA,Hawaii,United States,2020-02-01,91.28
city,Waipahu,transit,NA,Hawaii,United States,2020-02-02,74.59
city,Waipahu,transit,NA,Hawaii,United States,2020-02-03,100.17
city,Waipahu,transit,NA,Hawaii,United States,2020-02-04,94.19
city,Waipahu,transit,NA,Hawaii,United States,2020-02-05,107.85
city,Waipahu,transit,NA,Hawaii,United States,2020-02-06,89.07
city,Waipahu,transit,NA,Hawaii,United States,2020-02-07,93.08
city,Waipahu,transit,NA,Hawaii,United States,2020-02-08,89.48
city,Waipahu,transit,NA,Hawaii,United States,2020-02-09,83.78
city,Waipahu,transit,NA,Hawaii,United States,2020-02-10,110
city,Waipahu,transit,NA,Hawaii,United States,2020-02-11,90.93
city,Waipahu,transit,NA,Hawaii,United States,2020-02-12,92.27
city,Waipahu,transit,NA,Hawaii,United States,2020-02-13,93.78
city,Waipahu,transit,NA,Hawaii,United States,2020-02-14,97.38
city,Waipahu,transit,NA,Hawaii,United States,2020-02-15,100.17
city,Waipahu,transit,NA,Hawaii,United States,2020-02-16,92.38
city,Waipahu,transit,NA,Hawaii,United States,2020-02-17,97.38
city,Waipahu,transit,NA,Hawaii,United States,2020-02-18,91.98
city,Waipahu,transit,NA,Hawaii,United States,2020-02-19,95.93
city,Waipahu,transit,NA,Hawaii,United States,2020-02-20,101.05
city,Waipahu,transit,NA,Hawaii,United States,2020-02-21,100.81
city,Waipahu,transit,NA,Hawaii,United States,2020-02-22,96.98
city,Waipahu,transit,NA,Hawaii,United States,2020-02-23,83.78
city,Waipahu,transit,NA,Hawaii,United States,2020-02-24,88.26
city,Waipahu,transit,NA,Hawaii,United States,2020-02-25,99.36
city,Waipahu,transit,NA,Hawaii,United States,2020-02-26,105.52
city,Waipahu,transit,NA,Hawaii,United States,2020-02-27,97.5
city,Waipahu,transit,NA,Hawaii,United States,2020-02-28,101.16
city,Waipahu,transit,NA,Hawaii,United States,2020-02-29,98.14
city,Waipahu,transit,NA,Hawaii,United States,2020-03-01,87.33
city,Waipahu,transit,NA,Hawaii,United States,2020-03-02,92.91
city,Waipahu,transit,NA,Hawaii,United States,2020-03-03,89.01
city,Waipahu,transit,NA,Hawaii,United States,2020-03-04,105.41
city,Waipahu,transit,NA,Hawaii,United States,2020-03-05,92.21
city,Waipahu,transit,NA,Hawaii,United States,2020-03-06,97.91
city,Waipahu,transit,NA,Hawaii,United States,2020-03-07,92.09
city,Waipahu,transit,NA,Hawaii,United States,2020-03-08,72.91
city,Waipahu,transit,NA,Hawaii,United States,2020-03-09,96.05
city,Waipahu,transit,NA,Hawaii,United States,2020-03-10,88.9
city,Waipahu,transit,NA,Hawaii,United States,2020-03-11,85.12
city,Waipahu,transit,NA,Hawaii,United States,2020-03-12,84.77
city,Waipahu,transit,NA,Hawaii,United States,2020-03-13,101.4
city,Waipahu,transit,NA,Hawaii,United States,2020-03-14,80.58
city,Waipahu,transit,NA,Hawaii,United States,2020-03-15,70.12
city,Waipahu,transit,NA,Hawaii,United States,2020-03-16,70.99
city,Waipahu,transit,NA,Hawaii,United States,2020-03-17,50.81
city,Waipahu,transit,NA,Hawaii,United States,2020-03-18,50.47
city,Waipahu,transit,NA,Hawaii,United States,2020-03-19,44.71
city,Waipahu,transit,NA,Hawaii,United States,2020-03-20,46.1
city,Waipahu,transit,NA,Hawaii,United States,2020-03-21,35.64
city,Waipahu,transit,NA,Hawaii,United States,2020-03-22,29.88
city,Waipahu,transit,NA,Hawaii,United States,2020-03-23,36.16
city,Waipahu,transit,NA,Hawaii,United States,2020-03-24,27.38
city,Waipahu,transit,NA,Hawaii,United States,2020-03-25,26.05
city,Waipahu,transit,NA,Hawaii,United States,2020-03-26,24.83
city,Waipahu,transit,NA,Hawaii,United States,2020-03-27,23.49
